authors,cover_type,currency,link_book,link_img,price,title
 Hoàng Long,Bìa mềm,VND,https://tiki.vn/do-hoa-ky-thuat-tap-1-hinh-hoc-hoa-hinh-va-ve-ky-thuat-co-ban-p43823244.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/57/41/03/7e8f3a92572ab3b30552e2605cba1060.jpg,36000.0,Đồ họa kỹ thuật - Tập 1 - Hình học họa hình và vẽ kỹ thuật cơ bản
Phạm Huy Chính,Bìa mềm,VND,https://tiki.vn/han-kim-loai-p23044940.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/27/27/0a/d7795009241e2dc253b3f35397159442.jpg,100800.0,Hàn Kim Loại 
Trần Văn Hà,Bìa mềm,VND,https://tiki.vn/cam-nang-thong-gio-mo-ham-lo-cac-duong-ham-giao-thong-va-quat-gio-tai-ban-p58229004.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/09/64/4c/8f2c8223b49492179d0d4f3616c69d67.jpg,304000.0,Cẩm Nang Thông Gió Mỏ Hầm Lò - Các Đường Hầm Giao Thông Và Quạt Gió (Tái Bản)
Hà Duyên Tư,Bìa mềm,VND,https://tiki.vn/esvaluation-senorielle-des-denrees-alimentaires-p2802191.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a0/17/5c/29456ad652bafd25d9c2cd0b51f0d6d5.jpg,32000.0,Esvaluation Senorielle Des Denrees Alimentaires
Bìa mềm,,VND,https://tiki.vn/ky-thuat-tach-hon-hop-nhieu-cau-tu-tap-2-tinh-toan-va-thiet-ke-p14648064.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/1e/4d/d8/778d6c5037cb17496d736db1a3cdf3c6.jpg,148000.0,Kỹ thuật tách hỗn hợp nhiều cấu tử - Tập 2 - Tính toán và thiết kế
Bìa mềm,,VND,https://tiki.vn/on-dinh-cua-he-dong-luc-va-cac-ap-dung-ky-thuat-p17605340.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6f/a5/33/99765bf345fc9d170bca22ecb388a287.jpg,57000.0,Ổn định của hệ động lực và các áp dụng kỹ thuật
Bìa mềm,,VND,https://tiki.vn/100-du-kien-cac-phat-minh-p479104.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img226.u335.d20160630.t110116.jpg,48300.0,100 Dữ Kiện - Các Phát Minh
Lưu Chấn Kha,Bìa mềm,VND,https://tiki.vn/tu-sach-bao-ve-suc-khoe-gia-dinh-benh-phong-thap-p548986.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/1/2/12-benh-phong-thap.u2487.d20160930.t151819.386316.jpg,44200.0,Tủ Sách Bảo Vệ Sức Khỏe Gia Đình - Bệnh Phong Thấp
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/phuong-phap-phan-tu-chuyen-dong-moving-element-method-p58130569.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/98/9f/75/4fb83378d74604d6e5cdc3360b0a9565.jpg,97990.0,Phương Pháp Phần Tử Chuyển Động - Moving Element Method
Nancy Dickmann,,VND,https://tiki.vn/lon-len-tung-ngay-vong-doi-cua-cay-soi-p48753069.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7e/37/af/c01bf4558a0ec1b7a7fb758d724c7742.jpg,15399.0,Lớn Lên Từng Ngày - Vòng Đời Của Cây Sồi
Hans Rosling,,VND,https://tiki.vn/factfulness-uk-p10755123.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/42/6a/ea/9758e3d654b614eba74ec2b9aabb2cd6.jpg,467000.0,Factfulness (Uk)
Nguyễn Uyển,Bìa mềm,VND,https://tiki.vn/giai-cac-bai-toan-dia-ky-thuat-bang-duong-ung-suat-p27177655.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6f/c5/02/afe31c232e7c9d5e88d554b3bcb4eede.jpg,58400.0,Giải Các Bài Toán Địa Kỹ Thuật Bằng Đường Ứng Suất
Khanh Khanh,Bìa mềm,VND,https://tiki.vn/pisa-khoa-kiem-tra-cap-toc-do-kho-bac-i-do-kho-bac-ii-do-kho-bac-iii-p347786.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/p/i/pisa_kh_a_ki_m_tra_c_p_t_c.jpg,32000.0,PiSa Khóa Kiểm Tra Cấp Tốc (Độ Khó Bậc I - Độ Khó Bậc II - Độ Khó Bậc III)
Hà Duyên Tư,Bìa mềm,VND,https://tiki.vn/gestion-de-la-qualite-en-industrie-alimentaire-p2802207.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a0/1b/72/565f629081b40d37784d796e28298d63.jpg,27000.0,Gestion De La Qualite En Industrie Alimentaire
Trần Văn Việt,Bìa mềm,VND,https://tiki.vn/dat-nen-nuoc-ngam-va-dia-ky-thuat-cong-trinh-lanh-tho-viet-nam-tai-ban-p58228990.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/31/74/56/3dd3b391389e59d6047a1c9dfe2f2d22.jpg,478400.0,"Đất Nền, Nước Ngầm Và Địa Kỹ Thuật Công Trình Lãnh Thổ Việt Nam (Tái Bản)"
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tieu-chuan-viet-nam-ve-son-vecni-va-vat-lieu-chong-tham-tcvn-2096-1-6-2015-tcvn-10671-2015-tcvn-9407-2014-tcvn-9408-2014-p63822860.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ab/b0/03/ac7930f80373e5924d357d97c8b7184d.jpg,52200.0,"Tiêu chuẩn Việt nam về Sơn, vecni và vật liệu chống thâm (TCVN 2096 - 1-6 : 2015; TCVN 10671 : 2015; TCVN 9407 : 2014; TCVN 9408 : 2014)"
WaterPC,Bìa mềm,VND,https://tiki.vn/tu-hoc-nhanh-frontpage-2003-p342125.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/t/u/tu_hoc_nhanh_prontpage_2003.jpg,16250.0,Tự Học Nhanh Frontpage 2003
PGS.TS Bùi Mạnh Hùng,Bìa mềm,VND,https://tiki.vn/quan-ly-chat-luong-cong-trinh-xay-dung-kinh-nghiem-quoc-te-va-quy-dinh-cua-viet-nam-tai-ban-p58229006.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b7/aa/39/d046ce379db3812480d7bb8430b7234a.jpg,84150.0,Quản Lý Chất Lượng Công Trình Xây Dựng - Kinh Nghiệm Quốc Tế Và Quy Định Của Việt Nam (Tái Bản)
Ngô Việt Đức,Bìa mềm,VND,https://tiki.vn/do-ben-ket-cau-be-tong-cot-thep-trong-cac-cong-trinh-ven-bien-p63822862.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/93/d4/c7/e4c4ddfc4cf02af3999ea798822b1ca2.jpg,69700.0,Độ bền kết cấu bê tông cốt thép trong các công trình ven biển
PGS.TS Bùi Mạnh Hùng,Bìa mềm,VND,https://tiki.vn/phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/38/0c/45/b8025913e363f9e87201a071d66d4818.jpg,174400.0,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng
Đinh Văn Khiển,Bìa mềm,VND,https://tiki.vn/phan-tich-kinh-te-ky-thuat-trong-danh-gia-du-an-dau-tu-xay-dung-cong-trinh-giao-thong-p63822866.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/33/2b/4c/21dfa6a9bad82dec40bf6f0fe037694a.jpg,61200.0,Phân tích kinh tế - kỹ thuật trong đánh giá dự án đầu tư xây dựng công trình giao thông
nhieu tac gia,Bìa mềm,VND,https://tiki.vn/combo-sach-nhan-hoc-doi-dien-voi-nhung-van-de-cua-the-gioi-hien-dai-6-phat-minh-lam-nen-thoi-dai-p66654206.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d8/ee/e6/3694dd41d1fd3d8a59267b5b6e0ffff0.JPG,271000.0,Combo Sách : Nhân Học Đối Diện Với Những Vấn Đề Của Thế Giới Hiện Đại + 6 Phát Minh Làm Nên Thời Đại
Thanh Huyền,,VND,https://tiki.vn/ky-thuat-phong-tri-sau-benh-gay-hai-tren-cai-thao-p24164450.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/bc/de/8f/0bd2927df32f39240d970021abb8a726.jpg,22750.0,Kỹ Thuật Phòng Trị Sâu Bệnh Gây Hại Trên Cải Thảo
Steven Johnson,Bìa mềm,VND,https://tiki.vn/6-phat-minh-lam-nen-thoi-dai-tang-cay-viet-galaxy-p36701738.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f2/75/b9/22006b1c6a47dee9c536109b0f5a3610.gif,134500.0,6 Phát Minh Làm Nên Thời Đại (Tặng Cây Viết Galaxy)
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/tra-lai-toi-bau-khi-quyen-trong-lanh-p44822169.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/90/de/c9/1a24ac21bf257d976f4a5b2919a20ba0.jpg,72465.0,Trả Lại Tôi Bầu Khí Quyển Trong Lành
Nguyễn Trọng San,Bìa mềm,VND,https://tiki.vn/trac-dia-co-so-tap-1-p31987695.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a6/cb/3d/becdf92e067922770ee16c9d95f513c1.jpg,82450.0,Trắc Địa Cơ Sở - Tập 1
Bìa cứng,,VND,https://tiki.vn/vat-lieu-bien-hoa-co-chiet-suat-am-cong-nghe-che-tao-tinh-chat-va-ung-dung-p49254328.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/94/92/9a/03fe883f20a19181631b698f17cde990.jpg,161990.0,"Vật Liệu Biến Hóa Có Chiết Suất Âm - Công Nghệ Chế Tạo, Tính Chất Và Ứng Dụng"
Steven Johnson,Bìa mềm,VND,https://tiki.vn/6-phat-minh-lam-nen-thoi-dai-tang-kem-bookmark-tuyet-dep-p37134929.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f2/75/b9/31fa4aa68c4f8f8502e9814bdb9c9640.gif,134500.0,6 Phát Minh Làm Nên Thời Đại ( Tặng Kèm Bookmark Tuyệt Đẹp )
Bill Bryson,,VND,https://tiki.vn/seeing-further-the-story-of-science-and-the-royal-society-p11534394.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e1/80/50/d9055d3070902f16dba0af23ce3118e8.jpg,368000.0,Seeing Further: The Story of Science and the Royal Society
Bìa cứng,,VND,https://tiki.vn/danh-gia-muc-do-ton-thuong-do-tac-dong-cua-bien-doi-khi-hau-o-cac-xa-bai-ngang-dai-ven-bien-quang-binh-quang-tri-thua-thien-hue-va-de-xuat-mo-hinh-sinh-ke-ben-vung-p58658589.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/98/59/ab/0164525ad4adad9827ad6b4d722fab59.jpg,210990.0,"Đánh Giá Mức Độ Tổn Thương Do Tác Động Của Biến Đổi Khí Hậu Ở Các Xã Bãi Ngang Dải Ven Biển Quảng Bình, Quảng Trị, Thừa Thiên Huế Và Đề Xuất Mô Hình Sinh Kế Bền Vững"
Bìa mềm,,VND,https://tiki.vn/cong-nghe-in-hoa-san-pham-det-may-p17781237.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ca/cc/05/cfc366fad95cbe24b29f6b6a1c92a181.jpg,37500.0,Công nghệ in hoa sản phẩm dệt may
PGS.TS. Nguyễn Văn Ngọc,Bìa mềm,VND,https://tiki.vn/cong-trinh-ben-p50384836.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/46/d2/2a/1a5701cb8e5ccbf43e2bb35f95b49a8f.png,201990.0,Công Trình Bến
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/thiet-ke-nha-may-thuy-dien-p53732210.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/53/16/9e/b9556f326a4585d5fca25142c664966e.jpg,108990.0,Thiết Kế Nhà Máy Thủy Điện
 Nhiều Tác Giả,Bìa cứng,VND,https://tiki.vn/muc-do-ton-thuong-do-bien-doi-khi-hau-cua-cac-nganh-linh-vuc-kinh-te-xa-hoi-vung-bac-trung-bo-p49254409.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/79/77/f6/c6aa857afc896cb709a9d1b453468480.jpg,161990.0,"Mức Độ Tổn Thương Do Biến Đổi Khí Hậu Của Các Ngành, Lĩnh Vực Kinh Tế - Xã Hội Vùng Bắc Trung Bộ"
Trần Thanh Giám,Bìa mềm,VND,https://tiki.vn/dia-ky-thuat-co-vi-du-va-bai-tap-p28638669.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/23/4f/3a/45a973789e642037cff07ab926680f49.jpg,102400.0,Địa Kỹ Thuật Có Ví Dụ Và Bài Tập
Bìa mềm,,VND,https://tiki.vn/don-gia-xay-dung-cong-tri-nh-phan-sua-chua-tren-dia-ban-thanh-pho-ho-chi-minh-p2405051.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/73/f4/73/21db945ac7610ed6cbee2d524615f7a7.jpg,150000.0,Đơn Giá Xây Dựng Công Trình - Phần Sửa Chữa Trên Địa Bàn Thành Phố Hồ Chí Minh
Phan An,Bìa mềm,VND,https://tiki.vn/hoa-vo-co-va-huu-co-p65085307.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/4b/21/dc/2c53caa5a7029e18e19235bc875dab46.jpg,109990.0,Hóa Vô Cơ Và Hữu Cơ
PGS.TS Nguyễn Lê Ninh,Bìa mềm,VND,https://tiki.vn/ket-cau-dac-biet-bang-be-tong-cot-thep-p63822868.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ee/ad/10/55937a522f3ada2e87716f82f2dbe602.jpg,125600.0,Kết cấu đặc biệt bằng bê tông cốt thép
,,VND,https://tiki.vn/cac-chat-chong-chay-xuat-hien-ton-tai-o-moi-truong-khi-trong-nha-p58658803.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/80/6e/2b/08a3c95cd208ab21a3854fc53690ab0f.jpg,130990.0,"Các Chất Chống Cháy Xuất Hiện, Tồn Tại Ở Môi Trường Khí Trong Nhà"
Nhiều tác giả,Bìa cứng,VND,https://tiki.vn/thuc-trang-va-giai-phap-giai-quyet-cac-mau-thuan-loi-ich-trong-khai-thac-su-dung-tai-nguyen-nuoc-phuc-vu-phat-trien-kinh-te-xa-hoi-vung-tay-nguyen-p58622306.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c4/26/e0/22ead18bf8b5c64016979181f494e57a.jpg,130990.0,Thực Trạng Và Giải Pháp Giải Quyết Các Mâu Thuẫn Lợi Ích Trong Khai Thác Sử Dụng Tài Nguyên Nước Phục Vụ Phát Triển Kinh Tế - Xã Hội Vùng Tây Nguyên
Nhiều tác giả,Bìa cứng,VND,https://tiki.vn/dac-diem-sinh-hoc-di-truyen-va-bao-ton-lon-rung-tay-nguyen-p58622466.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/41/36/f3/d45926581888c2127ed4821909124c82.jpg,157990.0,"Đặc Điểm Sinh Học, Di Truyền Và Bảo Tồn Lợn Rừng Tây Nguyên"
Tổng Cục Biển Và Hải Đảo Việt Nam,Bìa mềm,VND,https://tiki.vn/bao-ve-chu-quyen-bien-dao-to-quoc-kien-thuc-phong-ngua-ung-pho-thien-tai-tu-bien-p574180.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/k/i/kien-thuc-phong-ngua-ung-pho.u547.d20170210.t093510.191140.jpg,43333.0,"Bảo Vệ Chủ Quyền Biển Đảo Tổ Quốc – Kiến Thức Phòng Ngừa, Ứng Phó Thiên Tai Từ Biển"
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/cac-tieu-chuan-ve-cong-trinh-the-thao-p29026130.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/78/bb/dc/395bd2f702306459dd5061ed639b0816.jpg,76000.0,Các Tiêu Chuẩn Về Công Trình Thể Thao
Bìa mềm,,VND,https://tiki.vn/ly-thuyet-va-cac-ung-dung-cua-ky-thuat-ofdm-p58716531.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/49/14/64/88ed3b6b508652b02b5e2e394292356d.jpg,79990.0,Lý Thuyết Và Các Ứng Dụng Của Kỹ Thuật OFDM
Bìa mềm,,VND,https://tiki.vn/det-nhuom-voi-moi-truong-tap-2-p17880811.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/90/d3/bd/d3a03243afd022a771b5beb9444442c7.jpg,60000.0,Dệt nhuộm với môi trường - Tập 2
Bìa mềm,,VND,https://tiki.vn/dinh-muc-du-toan-xay-dung-cong-trinh-2014-phan-lap-dat-p410011.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/d/i/dinh-muc-du-toan-xay-dung-cong-trinh-2014-lap-dat.jpg,228990.0,Định Mức Dự Toán Xây Dựng Công Trình 2014 - Phần Lắp Đặt
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/giao-trinh-o-to-may-keo-trong-xay-dung-p50385166.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/46/3d/a9/94d189072d316644a2fd093a044682c1.png,235990.0,Giáo Trình Ô Tô Máy Kéo Trong Xây Dựng
PGS.TS Vũ Văn Tuấn,Bìa mềm,VND,https://tiki.vn/nuoc-va-con-nguoi-p1374399.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8b/0b/9d/da9f2372eef2e47d094f7fcd76e4749c.jpg,107615.0,Nước Và Con Người
 Nhiều Tác Giả,Bìa cứng,VND,https://tiki.vn/nguy-co-tai-bien-truot-lo-ngam-tren-them-luc-dia-nam-trung-bo-p49253575.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6a/12/35/f92d8a233afeff702ac7be98a2d7f855.jpg,124990.0,Nguy Cơ Tai Biến Trượt Lở Ngầm Trên Thềm Lục Địa Nam Trung Bộ
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/tuyen-tap-20-nam-olympic-co-hoc-toan-quoc-1989-2008-suc-ben-vat-lieu-de-thi-loi-giai-bai-tap-chon-loc-p59502670.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b5/7e/5b/cf53ee0c9d1cc486a7e8372e1a55afcb.jpg,130578.0,"Tuyển Tập 20 Năm Olympic Cơ Học Toàn Quốc 1989 - 2008: Sức Bền Vật Liệu - Đề Thi, Lời Giải, Bài Tập Chọn Lọc"
Nguyễn Kiên,Bìa mềm,VND,https://tiki.vn/thiet-ke-cong-trinh-luu-chua-chat-thai-p26696951.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/13/ef/28/61908f084da881d93e2776de855f68df.jpg,111600.0,Thiết Kế Công Trình Lưu Chứa Chất Thải 
KTS. Trần Minh Tùng,Bìa mềm,VND,https://tiki.vn/qua-do-trong-chuyen-doi-cac-dang-thuc-quy-hoach-do-thi-ha-noi-p31970814.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8b/d4/b8/14246d10ebfc48fa6f54739a13417c89.jpg,98100.0,Quá Độ Trong Chuyển Đổi Các Dạng Thức Quy Hoạch Đô Thị Hà Nội
Rob Knight,,VND,https://tiki.vn/follow-your-gut-how-the-bacteria-in-your-stomach-steer-your-health-mood-and-more-p11534619.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d3/61/c0/b0368238cf4809a5af3456472915497e.jpg,310000.0,"Follow Your Gut: How The Bacteria In Your Stomach Steer Your Health, Mood And More"
Bìa mềm,,VND,https://tiki.vn/co-hoc-giai-tich-p17602972.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8e/07/e0/c5a722d71ea7ea42294da03fd944df27.jpg,27500.0,Cơ học giải tích
Võ Mai Lý,Bìa mềm,VND,https://tiki.vn/thiet-ke-cau-thang-huyen-quan-thu-phong-p374177.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/8/9/8935073061332.jpg,45050.0,Thiết Kế Cầu Thang Huyền Quan Thư Phòng
Bìa mềm,,VND,https://tiki.vn/ly-thuyet-hop-kim-hoa-va-bien-tinh-p23299486.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d8/62/d8/2636d8b856a855ef1613034bfc9b73ac.jpg,130990.0,Lý thuyết hợp kim hóa và biến tính
Anh Tuấn - Công Sơn,Bìa mềm,VND,https://tiki.vn/phuong-phap-phac-hoa-tranh-dau-nguoi-p517176.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img898.u2469.d20160623.t143322.jpg,13260.0,Phương Pháp Phác Họa Tranh Đầu Người
Trương Minh Trí - Trần Tường Thụy,Bìa mềm,VND,https://tiki.vn/ve-be-mat-phuc-tap-surface-va-gia-cong-khuon-voi-pro-engineer-p508826.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img657.u2469.d20160604.t114215.jpg,59340.0,Vẽ Bề Mặt Phức Tạp (Surface) Và Gia Công Khuôn Với Pro Engineer
Nguyễn Kim Lân,Bìa mềm,VND,https://tiki.vn/em-kham-pha-khoa-hoc-vi-sao-may-dieu-hoa-co-the-vua-lam-mat-vua-suoi-am-p347715.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/v/_/v_sao_m_y_i_u_h_a_1.jpg,17680.0,Em Khám Phá Khoa Học - Vì Sao Máy Điều Hòa Có Thể Vừa Làm Mát Vừa Sưởi Ấm?
,,,https://tiki.vn/100-du-kien-doi-song-thuc-vat-p479107.html?src=category-page-8322.316.879&2hi=0,,,
Thanh Huyền,,VND,https://tiki.vn/ban-cua-nha-nong-ky-thuat-trong-va-cham-soc-khoai-tay-p24165449.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ee/eb/7c/c1d8ef91a35de618e9b692f1e1534a0f.jpg,12350.0,Bạn Của Nhà Nông - Kỹ Thuật Trồng Và Chăm Sóc Khoai Tây
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tcvn-9402-2012-chi-dan-ky-thuat-cong-tac-khao-sat-dia-chat-cong-trinh-cho-xay-dung-vung-cac-to-p28669951.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b1/eb/2a/da93ff23e136bd0a7de01c2ca9fd42a7.jpg,50400.0,TCVN 9402: 2012 Chỉ Dẫn Kỹ Thuật Công Tác Khảo Sát Địa Chất Công Trình Cho Xây Dựng Vùng Các - Tơ
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tcvn-9366-2012-cua-di-cua-so-phan-1-cua-go-phan-2-cua-kim-loai-p28666168.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/2c/bc/3c/1afdfc3e244a84849f7f5d2364771dfe.jpg,33600.0,"TCVN 9366:2012 Cửa Đi, Cửa Sổ : Phần 1 - Cửa Gỗ; Phần 2 - Cửa Kim Loại"
Lê Quang Hồng,Bìa mềm,VND,https://tiki.vn/hoi-dap-ve-benh-mat-tri-nho-alzheimer-p557623.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/h/o/hoi-dap-ve-benh-mat-tri-nho-alzheimer.u547.d20161109.t143122.909601.jpg,23778.0,Hỏi Đáp Về Bệnh Mất Trí Nhớ Alzheimer
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/phu-gia-khoang-cho-xi-mang-va-be-tong-p50328872.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/0e/63/fb/f412b2403613ad805996d1bae0cd6a42.jpg,144990.0,Phụ Gia Khoáng Cho Xi Măng Và Bê Tông
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/dien-bien-boi-xoi-luong-tau-co-xet-den-tac-dong-cua-chan-vit-tau-thuy-p28638675.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/02/81/31/2448ac7bacff20d1109abc5e0570abd0.jpg,60800.0,"Diễn Biến Bồi, Xói Luồng Tàu Có Xét Đến Tác Động Của Chân Vịt Tàu Thủy"
Bìa cứng,,VND,https://tiki.vn/bai-toan-va-giai-bai-toan-hoa-ly-ky-thuat-luyen-kim-p49255468.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ad/e5/c6/657bdf8de6d511e580f8b21364052fe7.jpg,127990.0,Bài Toán Và Giải Bài Toán Hóa Lý Kỹ Thuật Luyện Kim
